date,region,avg_temperature_c,precipitation_mm,co2_ppm,temperature_anomaly_c,humidity_percent,Year,Month
04-02-2021,North,10.05,97.03,424.47,1.77,74.29,2021,February
05-02-2021,Central,17.65,78.97,426.30,1.90,55.28,2021,February
06-02-2021,Central,18.15,80.82,428.95,2.25,65.19,2021,February
07-02-2021,South,22.99,74.69,427.74,1.68,77.03,2021,February
08-02-2021,West,11.95,92.46,425.13,1.89,81.45,2021,February
09-02-2021,North,21.65,32.81,426.41,2.21,64.65,2021,February
10-02-2021,Central,26.50,25.35,425.28,2.29,69.61,2021,February
11-02-2021,Central,15.52,59.84,426.44,1.97,54.15,2021,February
12-02-2021,West,11.87,5.97,428.11,1.91,85.20,2021,February
13-02-2021,South,15.40,90.77,427.54,1.63,63.01,2021,February
14-02-2021,North,17.09,90.52,430.29,2.19,65.96,2021,February
15-02-2021,South,19.29,49.17,428.36,2.43,60.12,2021,February
16-02-2021,South,14.67,50.73,426.89,2.80,79.39,2021,February
17-02-2021,North,23.25,58.19,427.61,2.15,67.40,2021,February
18-02-2021,North,12.58,61.30,426.30,2.02,74.13,2021,February
19-02-2021,Central,10.08,63.18,424.92,1.76,69.25,2021,February
20-02-2021,Central,21.46,73.96,428.58,1.47,62.36,2021,February
21-02-2021,North,7.94,55.68,428.14,2.09,76.15,2021,February
22-02-2021,East,16.22,83.58,426.28,2.74,69.14,2021,February
23-02-2021,Central,29.51,71.15,427.06,2.42,53.47,2021,February
24-02-2021,East,16.99,44.83,428.52,2.37,53.13,2021,February
25-02-2021,North,12.55,93.38,427.93,2.11,66.79,2021,February
26-02-2021,Central,16.81,26.04,424.48,2.15,75.89,2021,February
27-02-2021,South,16.83,57.70,427.05,1.31,84.67,2021,February
28-02-2021,North,17.68,84.17,426.44,2.27,43.67,2021,February
01-03-2021,West,19.69,41.92,428.37,1.87,65.31,2021,March
02-03-2021,East,12.88,67.74,428.26,1.83,70.88,2021,March
03-03-2021,North,23.79,73.58,428.70,1.94,68.55,2021,March
04-03-2021,North,18.02,38.49,425.05,1.93,77.11,2021,March
05-03-2021,Central,19.95,58.19,425.56,1.83,72.87,2021,March
06-03-2021,Central,14.53,56.09,428.42,2.05,53.17,2021,March
07-03-2021,Central,22.19,46.21,425.87,1.87,52.82,2021,March
08-03-2021,West,16.01,117.54,424.48,2.07,68.75,2021,March
09-03-2021,Central,18.15,40.92,427.57,1.60,76.89,2021,March
10-03-2021,North,13.31,85.12,425.96,1.98,66.72,2021,March
11-03-2021,Central,13.06,50.18,429.48,1.72,46.06,2021,March
12-03-2021,South,19.80,32.83,427.24,1.85,52.43,2021,March
13-03-2021,Central,15.27,62.57,427.05,2.09,73.30,2021,March
14-03-2021,West,13.63,76.23,426.26,1.56,60.82,2021,March
15-03-2021,South,14.47,83.01,429.21,1.80,66.42,2021,March
16-03-2021,North,19.84,99.06,427.37,2.22,77.79,2021,March
17-03-2021,North,14.53,133.63,426.23,1.62,50.57,2021,March
18-03-2021,East,16.58,66.26,425.66,2.58,60.03,2021,March
19-03-2021,South,17.11,43.42,426.75,2.41,58.73,2021,March
20-03-2021,East,9.38,71.32,425.40,1.90,69.26,2021,March
21-03-2021,South,11.16,53.34,428.42,1.81,74.27,2021,March
22-03-2021,South,18.39,83.15,424.18,2.11,47.24,2021,March
23-03-2021,West,14.10,27.57,426.69,1.62,64.93,2021,March
24-03-2021,East,21.28,119.21,427.82,1.45,75.43,2021,March
25-03-2021,West,20.92,81.40,427.43,1.91,42.74,2021,March
26-03-2021,South,19.93,17.90,425.85,2.01,64.23,2021,March
27-03-2021,North,24.33,42.27,427.92,2.08,50.41,2021,March
28-03-2021,South,16.72,80.40,425.61,1.87,57.30,2021,March
29-03-2021,West,19.65,89.41,426.92,2.44,34.94,2021,March
30-03-2021,East,14.72,28.19,427.94,1.60,81.71,2021,March
31-03-2021,East,26.86,77.83,427.66,1.71,60.73,2021,March
01-04-2021,West,24.99,11.32,425.97,2.20,55.31,2021,April
02-04-2021,East,17.10,57.77,428.78,1.71,68.94,2021,April
03-04-2021,Central,18.60,87.80,427.13,1.70,52.49,2021,April
04-04-2021,North,22.49,46.21,428.12,2.09,51.35,2021,April
05-04-2021,North,16.47,22.33,429.31,1.74,83.12,2021,April
06-04-2021,North,14.43,63.66,428.70,2.02,86.70,2021,April
07-04-2021,East,20.55,44.88,428.71,1.85,57.90,2021,April
08-04-2021,East,17.37,75.74,427.33,1.80,77.81,2021,April
09-04-2021,South,17.79,37.87,428.24,1.43,69.27,2021,April
10-04-2021,South,13.72,40.68,427.38,2.10,48.03,2021,April
11-04-2021,North,10.19,9.47,425.26,1.69,53.86,2021,April
12-04-2021,Central,18.00,64.25,427.53,2.01,83.61,2021,April
13-04-2021,South,20.68,55.98,427.47,1.91,47.88,2021,April
14-04-2021,South,16.16,30.29,427.97,2.00,92.37,2021,April
15-04-2021,East,22.81,64.84,426.91,2.02,58.14,2021,April
16-04-2021,Central,14.25,85.68,425.97,2.12,83.97,2021,April
17-04-2021,North,12.84,54.61,428.11,1.84,61.33,2021,April
18-04-2021,South,16.79,66.70,425.16,2.44,74.60,2021,April
19-04-2021,Central,16.73,66.83,429.33,1.51,81.74,2021,April
20-04-2021,Central,20.14,29.89,426.80,2.00,81.68,2021,April
21-04-2021,North,13.96,111.41,427.53,2.32,57.99,2021,April
22-04-2021,Central,22.54,48.23,428.01,2.21,54.71,2021,April
23-04-2021,Central,24.93,76.40,428.06,1.77,64.03,2021,April
24-04-2021,Central,16.91,79.23,425.07,1.82,49.39,2021,April
25-04-2021,South,22.07,56.51,428.43,1.76,67.87,2021,April
26-04-2021,North,12.84,75.17,427.66,2.25,55.15,2021,April
27-04-2021,Central,21.37,66.15,426.26,1.85,77.99,2021,April
28-04-2021,Central,21.26,24.56,426.10,2.14,58.16,2021,April
29-04-2021,South,20.52,51.69,426.73,2.15,44.09,2021,April
30-04-2021,North,17.01,44.69,425.29,2.78,81.81,2021,April
01-05-2021,East,5.25,48.46,429.83,2.16,67.20,2021,May
02-05-2021,South,14.50,27.40,429.49,1.83,65.35,2021,May
03-05-2021,North,14.57,88.16,427.95,1.63,78.13,2021,May
04-05-2021,Central,13.16,100.05,426.94,1.99,75.46,2021,May
05-05-2021,North,17.56,84.45,426.99,2.04,55.86,2021,May
06-05-2021,North,15.40,91.76,428.43,1.41,59.60,2021,May
07-05-2021,North,13.77,51.38,429.94,1.86,51.64,2021,May
08-05-2021,East,12.84,44.09,426.46,2.16,47.43,2021,May
09-05-2021,North,14.21,40.54,425.65,1.91,71.94,2021,May
10-05-2021,East,21.56,76.10,429.65,2.36,69.71,2021,May
11-05-2021,Central,14.43,65.68,424.66,1.61,74.13,2021,May
12-05-2021,East,15.02,58.07,425.84,2.28,80.38,2021,May
13-05-2021,Central,15.25,92.38,426.99,2.35,74.29,2021,May
14-05-2021,Central,18.43,70.12,425.03,2.36,75.36,2021,May
15-05-2021,East,18.90,39.03,429.04,1.61,40.06,2021,May
16-05-2021,South,4.90,42.98,428.67,2.17,61.32,2021,May
17-05-2021,West,21.16,77.05,426.53,1.88,76.57,2021,May
18-05-2021,North,22.82,86.04,429.32,1.66,50.98,2021,May
19-05-2021,West,12.88,73.79,429.59,1.95,66.10,2021,May
20-05-2021,North,13.19,107.42,427.25,1.81,71.23,2021,May
21-05-2021,North,15.28,100.88,426.75,2.36,70.31,2021,May
22-05-2021,Central,14.06,71.03,430.83,2.23,69.43,2021,May
23-05-2021,North,17.98,39.04,428.53,1.73,72.19,2021,May
24-05-2021,North,9.29,27.25,427.84,1.86,67.17,2021,May
25-05-2021,East,12.61,50.32,429.51,1.97,47.44,2021,May
26-05-2021,West,23.24,78.83,427.93,2.06,71.08,2021,May
27-05-2021,East,13.37,105.67,426.73,2.38,68.42,2021,May
28-05-2021,North,22.06,70.44,427.61,2.29,47.60,2021,May
29-05-2021,Central,18.50,89.22,429.06,2.10,81.56,2021,May
30-05-2021,East,9.85,53.87,424.52,2.01,71.41,2021,May
31-05-2021,East,19.63,75.57,427.09,1.55,48.44,2021,May
01-06-2021,South,16.61,80.58,429.60,2.47,55.19,2021,June
02-06-2021,North,15.26,10.51,426.77,1.95,58.23,2021,June
03-06-2021,Central,18.07,49.66,429.87,2.55,58.22,2021,June
04-06-2021,East,18.98,83.74,429.68,2.15,68.52,2021,June
05-06-2021,East,19.92,66.86,427.47,2.69,53.28,2021,June
06-06-2021,Central,21.80,30.09,426.72,2.27,78.54,2021,June
07-06-2021,North,18.72,0.75,427.15,1.66,77.55,2021,June
08-06-2021,South,11.59,50.86,431.59,1.90,72.43,2021,June
09-06-2021,East,15.19,58.21,430.41,2.04,65.53,2021,June
10-06-2021,South,28.86,37.90,427.80,1.83,76.25,2021,June
11-06-2021,West,19.99,63.58,426.71,1.98,61.69,2021,June
12-06-2021,North,26.57,72.66,427.80,1.68,56.31,2021,June
13-06-2021,West,22.67,76.77,428.00,2.09,79.28,2021,June
14-06-2021,West,18.06,1.10,425.78,2.16,68.81,2021,June
15-06-2021,West,18.30,27.14,427.77,1.79,56.79,2021,June
16-06-2021,North,16.95,52.38,429.65,2.67,59.99,2021,June
17-06-2021,North,10.14,74.30,424.97,2.11,56.16,2021,June
18-06-2021,Central,17.17,72.23,428.92,1.85,89.27,2021,June
19-06-2021,South,21.94,71.80,429.75,1.61,65.05,2021,June
20-06-2021,South,14.70,50.41,426.86,2.11,66.89,2021,June
21-06-2021,Central,18.74,51.81,430.25,2.02,73.65,2021,June
22-06-2021,Central,20.50,41.79,426.68,2.33,50.42,2021,June
23-06-2021,West,13.46,79.20,428.39,2.05,78.16,2021,June
24-06-2021,Central,15.29,36.99,427.28,1.74,57.71,2021,June
25-06-2021,East,13.03,81.25,427.28,2.60,86.96,2021,June
26-06-2021,South,13.81,65.20,426.83,2.23,61.25,2021,June
27-06-2021,Central,11.95,58.87,428.81,2.02,77.45,2021,June
28-06-2021,East,13.50,43.58,429.04,2.15,35.04,2021,June
29-06-2021,East,22.78,26.11,427.68,2.24,50.90,2021,June
30-06-2021,East,13.44,43.81,425.75,1.67,61.48,2021,June
01-07-2021,East,17.61,51.75,428.40,2.15,40.63,2021,July
02-07-2021,West,15.09,0.77,428.44,1.97,72.21,2021,July
03-07-2021,East,21.82,55.07,427.49,2.25,68.76,2021,July
04-07-2021,West,22.35,83.11,430.63,1.88,53.11,2021,July
05-07-2021,West,20.56,74.18,425.49,1.92,64.81,2021,July
06-07-2021,East,18.33,47.59,424.52,2.60,74.68,2021,July
07-07-2021,South,16.18,61.17,426.76,2.47,39.76,2021,July
08-07-2021,East,12.34,46.10,428.93,1.11,49.72,2021,July
09-07-2021,East,24.88,63.72,426.29,2.45,60.98,2021,July
10-07-2021,East,14.07,98.50,426.41,2.08,65.28,2021,July
11-07-2021,South,19.76,84.21,429.32,1.89,64.30,2021,July
12-07-2021,North,21.34,73.02,428.59,1.80,75.67,2021,July
13-07-2021,North,14.88,47.68,428.47,1.82,70.73,2021,July
14-07-2021,West,21.26,78.75,429.09,1.90,73.36,2021,July
15-07-2021,West,20.16,17.83,427.29,1.77,48.32,2021,July
16-07-2021,South,24.02,53.69,427.37,1.70,66.74,2021,July
17-07-2021,Central,15.23,74.59,429.16,1.80,61.31,2021,July
18-07-2021,North,11.96,78.51,425.93,2.21,82.54,2021,July
19-07-2021,West,15.09,76.75,424.75,2.12,67.09,2021,July
20-07-2021,North,17.94,67.37,427.32,2.28,56.97,2021,July
21-07-2021,South,17.34,55.11,429.37,2.09,75.23,2021,July
22-07-2021,South,15.54,73.45,428.37,1.72,71.76,2021,July
23-07-2021,Central,9.47,36.18,429.28,2.26,55.14,2021,July
24-07-2021,Central,18.99,38.88,424.98,1.81,60.82,2021,July
25-07-2021,South,25.00,61.54,428.49,2.31,61.02,2021,July
26-07-2021,West,18.97,64.33,429.00,1.76,79.73,2021,July
27-07-2021,North,19.55,14.36,426.01,1.91,67.44,2021,July
28-07-2021,East,19.40,71.38,429.33,2.01,73.72,2021,July
29-07-2021,Central,18.70,79.32,427.88,2.32,59.08,2021,July
30-07-2021,East,20.84,58.07,432.67,2.17,69.02,2021,July
31-07-2021,West,18.70,119.36,424.80,2.12,80.64,2021,July
01-08-2021,Central,15.86,42.93,430.13,2.68,60.67,2021,August
02-08-2021,East,13.93,50.97,427.50,1.56,66.38,2021,August
03-08-2021,West,16.12,50.12,425.67,1.80,48.64,2021,August
04-08-2021,North,18.37,58.10,427.31,1.79,55.81,2021,August
05-08-2021,West,15.85,51.78,428.53,1.59,60.99,2021,August
06-08-2021,Central,18.38,24.83,429.68,1.90,52.27,2021,August
07-08-2021,South,18.88,46.34,430.71,2.32,80.86,2021,August
08-08-2021,North,20.45,57.56,430.27,1.94,54.94,2021,August
09-08-2021,East,22.25,90.71,426.70,2.02,74.44,2021,August
10-08-2021,Central,17.43,115.06,429.85,1.60,67.24,2021,August
11-08-2021,South,11.89,93.39,428.75,1.88,65.37,2021,August
12-08-2021,West,15.74,40.62,427.19,1.98,82.83,2021,August
13-08-2021,South,17.30,42.60,427.87,2.31,37.87,2021,August
14-08-2021,Central,9.78,56.02,427.13,1.62,62.65,2021,August
15-08-2021,Central,22.68,104.61,428.26,1.99,52.04,2021,August
16-08-2021,South,17.69,55.86,427.12,2.45,41.46,2021,August
17-08-2021,West,18.65,26.81,426.68,1.99,50.66,2021,August
18-08-2021,South,22.59,47.47,428.95,1.49,65.21,2021,August
19-08-2021,Central,14.60,78.93,429.18,2.51,56.30,2021,August
20-08-2021,Central,19.42,77.25,427.97,2.35,75.76,2021,August
21-08-2021,East,16.69,54.99,430.31,2.39,62.43,2021,August
22-08-2021,East,16.39,77.09,427.88,1.60,61.10,2021,August
23-08-2021,North,14.04,3.17,427.82,2.58,61.16,2021,August
24-08-2021,Central,23.79,62.60,429.28,1.89,63.82,2021,August
25-08-2021,East,15.63,81.52,428.10,1.97,59.98,2021,August
26-08-2021,South,19.93,39.18,428.43,1.92,54.78,2021,August
27-08-2021,West,9.63,39.09,424.53,2.41,76.87,2021,August
28-08-2021,South,21.85,13.34,428.35,2.07,57.51,2021,August
29-08-2021,West,21.34,99.75,425.59,2.27,60.40,2021,August
30-08-2021,East,17.52,42.00,426.51,2.15,70.15,2021,August
31-08-2021,North,16.22,66.03,426.34,2.10,68.82,2021,August
01-09-2021,South,18.73,75.10,426.79,1.85,54.28,2021,September
02-09-2021,South,26.29,97.80,427.54,2.68,74.06,2021,September
03-09-2021,South,10.08,56.15,427.64,1.69,71.45,2021,September
04-09-2021,West,20.26,46.51,429.38,2.26,67.14,2021,September
05-09-2021,East,13.49,64.33,428.73,2.25,59.82,2021,September
06-09-2021,South,17.05,92.10,425.55,2.48,60.12,2021,September
07-09-2021,South,16.14,55.75,428.54,2.55,62.58,2021,September
08-09-2021,North,15.42,36.13,428.90,2.09,50.22,2021,September
09-09-2021,North,17.09,21.48,427.94,2.29,64.53,2021,September
10-09-2021,East,12.60,29.47,428.35,2.66,75.71,2021,September
11-09-2021,East,21.25,81.61,428.73,2.12,75.52,2021,September
12-09-2021,Central,9.96,51.98,429.60,1.82,60.43,2021,September
13-09-2021,North,19.30,44.81,426.10,2.02,77.77,2021,September
14-09-2021,Central,15.83,42.10,428.11,1.75,87.87,2021,September
15-09-2021,West,12.45,62.13,430.75,2.25,61.21,2021,September
16-09-2021,Central,17.95,54.01,430.62,2.46,73.30,2021,September
17-09-2021,South,10.91,53.17,429.78,2.10,37.85,2021,September
18-09-2021,Central,17.30,93.73,429.31,1.65,49.90,2021,September
19-09-2021,East,11.45,98.45,431.00,2.45,66.09,2021,September
20-09-2021,West,18.99,19.75,431.40,1.61,52.92,2021,September
21-09-2021,South,13.44,68.19,428.34,1.68,89.47,2021,September
22-09-2021,Central,15.34,40.58,427.09,2.09,72.17,2021,September
23-09-2021,West,18.32,53.79,428.15,2.22,76.59,2021,September
24-09-2021,West,14.05,67.73,433.21,2.27,64.65,2021,September
25-09-2021,South,16.91,54.68,426.22,2.12,52.96,2021,September
26-09-2021,Central,11.09,65.76,427.88,2.67,58.77,2021,September
27-09-2021,West,19.67,76.82,426.47,2.16,68.05,2021,September
28-09-2021,West,24.20,67.36,428.79,2.45,57.35,2021,September
29-09-2021,North,28.31,43.83,426.80,2.38,73.05,2021,September
30-09-2021,West,17.51,44.27,428.45,1.76,73.54,2021,September
01-10-2021,North,20.30,24.01,425.70,2.10,65.06,2021,October
02-10-2021,Central,10.02,38.65,429.56,2.78,43.09,2021,October
03-10-2021,Central,23.16,109.05,430.48,2.00,85.58,2021,October
04-10-2021,Central,20.25,40.20,428.08,1.95,62.45,2021,October
05-10-2021,East,15.21,30.17,428.46,2.20,97.51,2021,October
06-10-2021,Central,22.10,68.00,428.43,2.01,72.83,2021,October
07-10-2021,West,16.13,57.24,428.95,1.91,62.48,2021,October
08-10-2021,South,15.32,55.11,428.63,2.00,70.37,2021,October
09-10-2021,North,19.05,95.23,429.85,2.58,40.77,2021,October
10-10-2021,East,12.90,73.73,430.56,2.11,77.31,2021,October
11-10-2021,Central,21.24,46.75,427.50,1.75,95.80,2021,October
12-10-2021,Central,12.93,49.39,428.26,1.70,39.93,2021,October
13-10-2021,South,12.95,47.44,430.09,2.81,61.55,2021,October
14-10-2021,South,13.51,81.87,426.61,2.09,63.74,2021,October
15-10-2021,East,20.19,52.30,425.80,2.28,75.50,2021,October
16-10-2021,North,14.69,15.17,429.10,1.92,90.27,2021,October
17-10-2021,Central,11.76,58.79,429.52,2.25,69.59,2021,October
18-10-2021,East,14.73,21.57,427.70,2.59,90.70,2021,October
19-10-2021,West,17.03,114.61,427.92,1.96,67.05,2021,October
20-10-2021,West,12.43,35.86,427.66,2.29,70.42,2021,October
21-10-2021,East,12.55,55.95,427.51,1.73,68.94,2021,October
22-10-2021,Central,25.60,66.46,429.86,2.76,79.64,2021,October
23-10-2021,East,13.71,52.78,427.05,2.24,59.93,2021,October
24-10-2021,Central,15.87,52.75,428.44,2.03,74.82,2021,October
25-10-2021,South,15.69,70.55,427.48,2.07,50.23,2021,October
26-10-2021,East,15.47,98.16,426.67,2.01,61.59,2021,October
27-10-2021,Central,19.64,79.19,430.17,2.02,57.36,2021,October
28-10-2021,East,20.95,96.96,428.09,1.43,66.06,2021,October
29-10-2021,East,15.94,33.83,429.16,2.13,61.21,2021,October
30-10-2021,Central,12.21,67.93,426.63,2.12,78.59,2021,October
31-10-2021,Central,22.26,63.88,427.78,2.31,54.46,2021,October
01-11-2021,North,16.78,68.78,430.04,2.00,44.22,2021,November
02-11-2021,East,24.08,94.41,432.80,1.93,48.71,2021,November
03-11-2021,West,8.18,54.48,425.96,2.16,76.93,2021,November
04-11-2021,East,17.94,49.86,428.63,1.68,53.37,2021,November
05-11-2021,East,24.84,73.35,429.56,2.21,69.77,2021,November
06-11-2021,Central,15.75,15.54,428.03,1.61,61.46,2021,November
07-11-2021,East,16.26,54.08,430.23,2.50,74.89,2021,November
08-11-2021,East,18.35,56.65,427.67,2.37,62.23,2021,November
09-11-2021,West,14.93,36.99,429.21,1.89,98.17,2021,November
10-11-2021,Central,15.92,86.43,428.20,2.36,87.78,2021,November
11-11-2021,East,15.82,33.44,430.82,2.20,61.22,2021,November
12-11-2021,South,14.66,56.60,427.99,1.86,59.57,2021,November
13-11-2021,North,22.08,67.33,428.49,1.56,100.00,2021,November
14-11-2021,West,19.01,93.84,430.44,2.26,52.05,2021,November
15-11-2021,East,18.17,59.74,427.49,1.93,64.34,2021,November
16-11-2021,South,20.40,83.40,429.14,2.50,65.27,2021,November
17-11-2021,East,16.11,77.51,426.32,2.17,64.97,2021,November
18-11-2021,East,14.07,63.09,427.43,1.96,44.14,2021,November
19-11-2021,Central,14.76,32.76,429.64,2.71,70.96,2021,November
20-11-2021,Central,17.18,24.14,427.59,2.34,53.36,2021,November
21-11-2021,Central,12.93,62.66,428.27,1.07,82.23,2021,November
22-11-2021,South,15.17,46.43,429.83,2.03,47.53,2021,November
23-11-2021,East,15.11,82.98,428.24,1.76,65.71,2021,November
24-11-2021,North,25.67,78.65,430.35,1.93,38.41,2021,November
25-11-2021,West,6.08,55.38,429.45,2.13,39.15,2021,November
26-11-2021,Central,16.46,31.06,429.78,2.28,54.93,2021,November
27-11-2021,Central,24.08,72.77,431.00,2.25,56.62,2021,November
28-11-2021,East,17.66,34.55,429.63,2.50,82.59,2021,November
29-11-2021,East,20.19,41.04,431.47,2.37,64.51,2021,November
30-11-2021,South,17.58,35.51,430.53,2.35,80.51,2021,November
01-12-2021,South,14.51,56.54,428.39,2.24,60.44,2021,December
02-12-2021,Central,8.21,89.25,431.12,2.56,72.27,2021,December
03-12-2021,East,18.00,59.87,429.59,2.08,56.29,2021,December
04-12-2021,North,14.08,48.92,428.61,2.09,55.48,2021,December
05-12-2021,West,13.98,21.86,429.63,1.61,43.15,2021,December
06-12-2021,East,15.18,73.80,430.89,2.50,69.03,2021,December
07-12-2021,East,24.16,40.49,429.91,2.16,68.15,2021,December
08-12-2021,South,26.80,62.94,431.97,3.06,74.33,2021,December
09-12-2021,West,18.05,51.14,430.88,2.06,67.58,2021,December
10-12-2021,Central,15.32,80.95,430.04,2.21,89.31,2021,December
11-12-2021,East,12.47,56.07,427.73,2.35,67.11,2021,December
12-12-2021,Central,19.06,58.53,429.01,1.85,76.90,2021,December
13-12-2021,East,24.31,72.14,429.39,2.29,61.11,2021,December
14-12-2021,Central,16.19,112.67,430.34,2.19,54.10,2021,December
15-12-2021,West,7.67,82.21,430.26,2.09,73.61,2021,December
16-12-2021,South,19.86,57.78,429.57,2.54,63.93,2021,December
17-12-2021,West,21.13,60.08,429.50,1.91,74.98,2021,December
18-12-2021,North,10.84,46.88,430.41,2.27,69.24,2021,December
19-12-2021,South,17.89,36.25,428.05,2.62,55.48,2021,December
20-12-2021,West,18.99,46.18,431.89,1.97,77.89,2021,December
21-12-2021,North,16.89,40.70,426.29,2.10,54.55,2021,December
22-12-2021,East,14.02,76.33,431.55,2.89,72.50,2021,December
23-12-2021,East,21.25,33.22,429.31,2.33,80.38,2021,December
24-12-2021,Central,15.57,93.33,430.89,2.04,60.38,2021,December
25-12-2021,South,11.25,78.80,429.94,2.43,78.87,2021,December
26-12-2021,East,8.99,60.51,429.92,2.02,69.77,2021,December
27-12-2021,South,22.23,60.01,430.24,1.72,75.22,2021,December
28-12-2021,East,19.66,46.07,430.63,2.60,54.96,2021,December
29-12-2021,Central,17.54,66.75,428.93,1.86,67.57,2021,December
30-12-2021,West,15.43,87.20,430.99,2.93,48.10,2021,December
31-12-2021,Central,15.08,42.42,427.82,2.04,85.54,2021,December
01-01-2022,North,12.89,21.67,429.45,2.83,40.83,2022,January
02-01-2022,East,15.47,77.58,430.72,1.78,60.74,2022,January
03-01-2022,North,8.71,68.11,430.97,2.50,53.82,2022,January
04-01-2022,North,14.25,32.00,430.17,2.34,73.10,2022,January
05-01-2022,South,15.95,41.67,428.90,2.45,88.09,2022,January
06-01-2022,East,19.63,38.52,430.84,2.48,72.86,2022,January
07-01-2022,North,17.04,41.89,428.50,2.05,100.00,2022,January
08-01-2022,West,20.38,51.91,432.15,1.80,48.46,2022,January
09-01-2022,North,22.59,53.34,429.40,2.18,49.39,2022,January
10-01-2022,West,21.43,43.73,427.23,2.26,54.28,2022,January
11-01-2022,South,19.08,41.05,427.75,2.06,66.45,2022,January
12-01-2022,North,17.24,54.28,429.62,2.28,52.68,2022,January
13-01-2022,Central,13.27,64.19,429.77,2.30,55.98,2022,January
14-01-2022,South,20.16,52.09,432.53,1.93,72.45,2022,January
15-01-2022,West,23.92,88.97,428.02,2.32,50.13,2022,January
16-01-2022,South,18.57,72.70,429.65,2.12,51.40,2022,January
17-01-2022,North,24.87,20.23,428.01,1.99,60.22,2022,January
18-01-2022,East,11.10,73.09,428.87,2.44,61.35,2022,January
19-01-2022,East,12.58,75.14,432.14,1.97,77.12,2022,January
20-01-2022,West,20.62,49.13,427.92,2.06,54.19,2022,January
21-01-2022,West,18.26,22.62,430.52,2.22,56.36,2022,January
22-01-2022,East,22.46,60.20,430.23,2.61,71.98,2022,January
23-01-2022,West,17.14,59.81,429.62,2.26,74.62,2022,January
24-01-2022,South,13.73,31.96,430.44,2.36,82.14,2022,January
25-01-2022,Central,16.35,23.72,427.93,2.11,70.63,2022,January
26-01-2022,Central,11.07,57.81,432.16,2.18,66.56,2022,January
27-01-2022,South,12.69,54.17,432.58,2.19,71.90,2022,January
28-01-2022,Central,21.10,49.57,429.77,2.29,61.79,2022,January
29-01-2022,North,20.70,57.91,433.34,2.12,61.70,2022,January
30-01-2022,South,18.66,32.43,429.12,2.61,43.71,2022,January
31-01-2022,West,10.32,49.13,430.33,2.09,75.72,2022,January
01-02-2022,South,15.77,73.33,431.88,1.70,67.54,2022,February
02-02-2022,East,12.31,51.25,429.05,3.03,74.32,2022,February
03-02-2022,West,21.91,18.20,427.68,2.11,31.21,2022,February
04-02-2022,East,14.87,48.18,427.34,2.60,64.43,2022,February
05-02-2022,West,12.87,33.25,432.86,2.63,54.73,2022,February
06-02-2022,Central,17.33,66.68,428.99,2.49,83.02,2022,February
07-02-2022,South,14.65,67.97,429.51,2.15,72.37,2022,February
08-02-2022,North,23.15,18.53,428.13,2.30,67.81,2022,February
09-02-2022,West,14.27,78.98,431.23,1.83,59.82,2022,February
10-02-2022,West,11.62,32.20,428.64,2.81,69.77,2022,February
11-02-2022,East,8.60,98.98,429.09,1.96,53.86,2022,February
12-02-2022,Central,17.09,58.78,430.28,2.14,63.80,2022,February
13-02-2022,East,14.97,28.84,428.25,2.24,58.06,2022,February
14-02-2022,East,11.50,31.45,429.58,2.18,92.20,2022,February
15-02-2022,Central,21.97,68.70,431.96,2.02,82.64,2022,February
16-02-2022,North,19.88,50.22,430.51,2.63,77.76,2022,February
17-02-2022,East,17.10,57.58,430.07,2.50,47.12,2022,February
18-02-2022,East,22.67,100.32,430.21,2.31,75.37,2022,February
19-02-2022,West,19.87,42.52,429.31,2.10,67.25,2022,February
20-02-2022,Central,13.93,61.50,432.90,2.54,79.68,2022,February
21-02-2022,South,13.06,95.50,428.70,2.08,68.87,2022,February
22-02-2022,North,20.49,66.76,430.24,2.69,64.92,2022,February
23-02-2022,North,18.80,19.83,430.10,2.25,67.81,2022,February
24-02-2022,Central,17.90,72.63,431.45,2.59,43.33,2022,February
25-02-2022,West,13.83,30.92,431.60,2.19,55.79,2022,February
26-02-2022,West,19.65,95.17,429.91,2.24,69.48,2022,February
27-02-2022,Central,14.20,39.43,430.40,2.59,78.67,2022,February
28-02-2022,West,16.81,134.24,430.47,2.88,58.39,2022,February
01-03-2022,North,23.01,96.68,426.58,2.69,64.51,2022,March
02-03-2022,North,14.58,40.08,427.61,2.49,45.79,2022,March
03-03-2022,South,10.93,60.50,429.10,2.40,82.51,2022,March
04-03-2022,Central,13.01,78.84,429.17,2.07,78.36,2022,March
05-03-2022,East,21.20,79.59,428.22,2.31,72.83,2022,March
06-03-2022,East,18.24,71.06,431.16,1.95,69.88,2022,March
07-03-2022,South,16.71,91.30,430.04,2.34,83.63,2022,March
08-03-2022,South,15.19,56.93,429.73,2.36,55.34,2022,March
09-03-2022,West,19.17,50.83,428.17,1.64,54.04,2022,March
10-03-2022,South,13.83,51.33,430.00,2.24,77.74,2022,March
11-03-2022,South,18.45,81.46,426.14,2.35,76.93,2022,March
12-03-2022,East,14.30,69.13,429.84,2.20,50.68,2022,March
13-03-2022,West,13.64,67.28,430.19,2.33,58.62,2022,March
14-03-2022,South,14.68,79.88,430.47,1.83,85.27,2022,March
15-03-2022,South,15.73,8.72,427.77,2.00,69.94,2022,March
16-03-2022,West,17.03,67.75,430.46,2.54,74.45,2022,March
17-03-2022,Central,18.17,65.46,428.57,2.23,51.09,2022,March
